Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,new_feature
2561,CA-2016-147788,31/05/2016,04/06/2016,Standard Class,TM-21010,Tamara Manning,Consumer,United States,Orem,Utah,84057.0,West,OFF-ST-10000046,Office Supplies,Storage,Fellowes Super Stor/Drawer Files,323.1,86618.0
2562,CA-2016-144288,25/12/2016,31/12/2016,Standard Class,MB-17305,Maria Bertelson,Consumer,United States,Nashville,Tennessee,37211.0,South,OFF-LA-10003190,Office Supplies,Labels,Avery 474,9.216,39773.0
2563,CA-2016-144288,25/12/2016,31/12/2016,Standard Class,MB-17305,Maria Bertelson,Consumer,United States,Nashville,Tennessee,37211.0,South,OFF-PA-10002787,Office Supplies,Paper,Xerox 227,10.368,39774.0
2564,CA-2016-110632,17/03/2016,22/03/2016,Second Class,HR-14830,Harold Ryan,Corporate,United States,New York City,New York,10009.0,East,TEC-AC-10000387,Technology,Accessories,KeyTronic KT800P2 - Keyboard - Black,15.02,12573.0
2565,CA-2016-110632,17/03/2016,22/03/2016,Second Class,HR-14830,Harold Ryan,Corporate,United States,New York City,New York,10009.0,East,OFF-ST-10001291,Office Supplies,Storage,"Tenex Personal Self-Stacking Standard File Box, Black/Gray",33.82,12574.0
2566,CA-2018-109589,21/12/2018,24/12/2018,First Class,BD-11635,Brian Derr,Consumer,United States,Bowling Green,Kentucky,42104.0,South,TEC-AC-10003116,Technology,Accessories,Memorex Froggy Flash Drive 8 GB,71.0,44670.0
2567,CA-2018-123967,01/11/2018,03/11/2018,Second Class,SF-20200,Sarah Foster,Consumer,United States,Bellingham,Washington,98226.0,West,OFF-BI-10001308,Office Supplies,Binders,GBC Standard Plastic Binding Systems' Combs,25.12,100793.0
2568,CA-2018-123967,01/11/2018,03/11/2018,Second Class,SF-20200,Sarah Foster,Consumer,United States,Bellingham,Washington,98226.0,West,FUR-TA-10003954,Furniture,Tables,Hon 94000 Series Round Tables,2665.62,100794.0
2569,CA-2018-148929,07/09/2018,11/09/2018,Standard Class,SP-20620,Stefania Perrino,Corporate,United States,New York City,New York,10011.0,East,OFF-ST-10003282,Office Supplies,Storage,"Advantus 10-Drawer Portable Organizer, Chrome Metal Frame, Smoke Drawers",478.08,12580.0
2570,CA-2018-134404,27/12/2018,27/12/2018,Same Day,DR-12880,Dan Reichenbach,Corporate,United States,Newark,Ohio,43055.0,East,TEC-PH-10000576,Technology,Phones,AT&T 1080 Corded phone,164.388,45625.0
2571,CA-2018-134404,27/12/2018,27/12/2018,Same Day,DR-12880,Dan Reichenbach,Corporate,United States,Newark,Ohio,43055.0,East,OFF-AR-10004441,Office Supplies,Art,BIC Brite Liner Highlighters,13.248,45626.0
2572,CA-2018-109778,16/07/2018,21/07/2018,Standard Class,VM-21685,Valerie Mitchum,Home Office,United States,Woodstock,Illinois,60098.0,Central,OFF-AR-10003759,Office Supplies,Art,"Crayola Anti Dust Chalk, 12/Pack",2.912,62670.0
2573,CA-2017-155845,12/08/2017,15/08/2017,Second Class,CM-12235,Chris McAfee,Consumer,United States,Carrollton,Texas,75007.0,Central,TEC-AC-10004145,Technology,Accessories,Logitech diNovo Edge Keyboard,1399.944,77580.0
2574,CA-2018-145128,09/07/2018,14/07/2018,Standard Class,SM-20320,Sean Miller,Home Office,United States,Lafayette,Indiana,47905.0,Central,FUR-FU-10000293,Furniture,Furnishings,Eldon Antistatic Chair Mats for Low to Medium Pile Carpets,526.45,50479.0
2575,CA-2015-129091,22/11/2015,27/11/2015,Standard Class,RA-19885,Ruben Ausman,Corporate,United States,Columbus,Georgia,31907.0,South,OFF-EN-10004955,Office Supplies,Envelopes,Fashion Color Clasp Envelopes,16.23,34482.0
2576,CA-2015-129091,22/11/2015,27/11/2015,Standard Class,RA-19885,Ruben Ausman,Corporate,United States,Columbus,Georgia,31907.0,South,OFF-BI-10001071,Office Supplies,Binders,GBC ProClick Punch Binding System,319.9,34483.0
2577,CA-2015-129091,22/11/2015,27/11/2015,Standard Class,RA-19885,Ruben Ausman,Corporate,United States,Columbus,Georgia,31907.0,South,OFF-EN-10001990,Office Supplies,Envelopes,Staple envelope,11.36,34484.0
2578,CA-2015-129091,22/11/2015,27/11/2015,Standard Class,RA-19885,Ruben Ausman,Corporate,United States,Columbus,Georgia,31907.0,South,OFF-AP-10002734,Office Supplies,Appliances,Holmes Harmony HEPA Air Purifier for 17 x 20 Room,675.12,34485.0
2579,US-2015-155502,26/01/2015,31/01/2015,Standard Class,SD-20485,Shirley Daniels,Home Office,United States,Alexandria,Virginia,22304.0,South,FUR-FU-10004587,Furniture,Furnishings,"GE General Use Halogen Bulbs, 100 Watts, 1 Bulb per Pack",62.82,24883.0
2580,US-2015-155502,26/01/2015,31/01/2015,Standard Class,SD-20485,Shirley Daniels,Home Office,United States,Alexandria,Virginia,22304.0,South,OFF-ST-10004337,Office Supplies,Storage,"SAFCO Commercial Wire Shelving, 72h",489.92,24884.0
2581,US-2015-155502,26/01/2015,31/01/2015,Standard Class,SD-20485,Shirley Daniels,Home Office,United States,Alexandria,Virginia,22304.0,South,OFF-PA-10003072,Office Supplies,Paper,"Eureka Recycled Copy Paper 8 1/2"" x 11"", Ream",19.44,24885.0
2582,US-2015-155502,26/01/2015,31/01/2015,Standard Class,SD-20485,Shirley Daniels,Home Office,United States,Alexandria,Virginia,22304.0,South,OFF-PA-10000380,Office Supplies,Paper,"REDIFORM Incoming/Outgoing Call Register, 11"" X 8 1/2"", 100 Messages",16.68,24886.0
2583,US-2015-155502,26/01/2015,31/01/2015,Standard Class,SD-20485,Shirley Daniels,Home Office,United States,Alexandria,Virginia,22304.0,South,TEC-PH-10004833,Technology,Phones,Macally Suction Cup Mount,155.35,24887.0
2584,US-2015-155502,26/01/2015,31/01/2015,Standard Class,SD-20485,Shirley Daniels,Home Office,United States,Alexandria,Virginia,22304.0,South,FUR-FU-10001847,Furniture,Furnishings,Eldon Image Series Black Desk Accessories,12.42,24888.0
2585,US-2015-155502,26/01/2015,31/01/2015,Standard Class,SD-20485,Shirley Daniels,Home Office,United States,Alexandria,Virginia,22304.0,South,TEC-PH-10002103,Technology,Phones,Jabra SPEAK 410,187.98,24889.0
2586,CA-2016-121041,03/11/2016,10/11/2016,Standard Class,CS-12250,Chris Selesnick,Corporate,United States,Haltom City,Texas,76117.0,Central,OFF-EN-10001137,Office Supplies,Envelopes,"#10 Gummed Flap White Envelopes, 100/Box",6.608,78703.0
2587,CA-2018-131695,30/06/2018,06/07/2018,Standard Class,RA-19285,Ralph Arnett,Consumer,United States,New York City,New York,10024.0,East,OFF-ST-10001476,Office Supplies,Storage,Steel Personal Filing/Posting Tote,248.57,12611.0
2588,CA-2018-131695,30/06/2018,06/07/2018,Standard Class,RA-19285,Ralph Arnett,Consumer,United States,New York City,New York,10024.0,East,FUR-FU-10002045,Furniture,Furnishings,"Executive Impressions 14""",22.23,12612.0
2589,CA-2017-137729,05/05/2017,09/05/2017,Standard Class,BF-11005,Barry Franz,Home Office,United States,Los Angeles,California,90004.0,West,OFF-ST-10001505,Office Supplies,Storage,"Perma STOR-ALL Hanging File Box, 13 1/8""W x 12 1/4""D x 10 1/2""H",5.98,92593.0
2590,CA-2017-137729,05/05/2017,09/05/2017,Standard Class,BF-11005,Barry Franz,Home Office,United States,Los Angeles,California,90004.0,West,TEC-PH-10001433,Technology,Phones,Cisco Small Business SPA 502G VoIP phone,246.168,92594.0
2591,US-2017-115455,08/09/2017,14/09/2017,Standard Class,SE-20110,Sanjit Engle,Consumer,United States,Wheeling,Illinois,60090.0,Central,FUR-FU-10004671,Furniture,Furnishings,"Executive Impressions 12"" Wall Clock",14.136,62681.0
2592,US-2017-115455,08/09/2017,14/09/2017,Standard Class,SE-20110,Sanjit Engle,Consumer,United States,Wheeling,Illinois,60090.0,Central,FUR-TA-10003569,Furniture,Tables,Bretford CR8500 Series Meeting Room Furniture,601.47,62682.0
2593,CA-2018-128300,24/11/2018,26/11/2018,Second Class,RS-19765,Roland Schwarz,Corporate,United States,Summerville,South Carolina,29483.0,South,TEC-PH-10002807,Technology,Phones,Motorla HX550 Universal Bluetooth Headset,79.1,32076.0
2594,CA-2018-128300,24/11/2018,26/11/2018,Second Class,RS-19765,Roland Schwarz,Corporate,United States,Summerville,South Carolina,29483.0,South,OFF-BI-10001597,Office Supplies,Binders,"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue",327.84,32077.0
2595,CA-2018-149048,13/05/2018,17/05/2018,Standard Class,BM-11650,Brian Moss,Corporate,United States,Columbus,Indiana,47201.0,Central,OFF-EN-10003296,Office Supplies,Envelopes,Tyvek Side-Opening Peel & Seel Expanding Envelopes,180.96,49796.0
2596,CA-2018-149048,13/05/2018,17/05/2018,Standard Class,BM-11650,Brian Moss,Corporate,United States,Columbus,Indiana,47201.0,Central,OFF-BI-10004632,Office Supplies,Binders,Ibico Hi-Tech Manual Binding System,914.97,49797.0
2597,CA-2018-149048,13/05/2018,17/05/2018,Standard Class,BM-11650,Brian Moss,Corporate,United States,Columbus,Indiana,47201.0,Central,TEC-PH-10002310,Technology,Phones,Plantronics Calisto P620-M USB Wireless Speakerphone System,587.97,49798.0
2598,CA-2018-149048,13/05/2018,17/05/2018,Standard Class,BM-11650,Brian Moss,Corporate,United States,Columbus,Indiana,47201.0,Central,OFF-ST-10000078,Office Supplies,Storage,Tennsco 6- and 18-Compartment Lockers,530.34,49799.0
2599,CA-2018-149048,13/05/2018,17/05/2018,Standard Class,BM-11650,Brian Moss,Corporate,United States,Columbus,Indiana,47201.0,Central,OFF-PA-10001752,Office Supplies,Paper,Hammermill CopyPlus Copy Paper (20Lb. and 84 Bright),14.94,49800.0
2600,CA-2018-108553,23/04/2018,29/04/2018,Standard Class,SK-19990,Sally Knutson,Consumer,United States,New York City,New York,10024.0,East,OFF-AP-10000026,Office Supplies,Appliances,Tripp Lite Isotel 6 Outlet Surge Protector with Fax/Modem Protection,121.94,12624.0
2601,CA-2018-108553,23/04/2018,29/04/2018,Standard Class,SK-19990,Sally Knutson,Consumer,United States,New York City,New York,10024.0,East,OFF-SU-10002573,Office Supplies,Supplies,"Acme 10"" Easy Grip Assistive Scissors",122.71,12625.0
2602,CA-2017-165848,04/06/2017,04/06/2017,Same Day,EN-13780,Edward Nazzal,Consumer,United States,New York City,New York,10035.0,East,OFF-PA-10000349,Office Supplies,Paper,Easy-staple paper,14.94,12637.0
2603,CA-2017-165848,04/06/2017,04/06/2017,Same Day,EN-13780,Edward Nazzal,Consumer,United States,New York City,New York,10035.0,East,TEC-MA-10003356,Technology,Machines,Panasonic KX MC6040 Color Laser Multifunction Printer,1349.85,12638.0
2604,CA-2017-165848,04/06/2017,04/06/2017,Same Day,EN-13780,Edward Nazzal,Consumer,United States,New York City,New York,10035.0,East,FUR-BO-10000362,Furniture,Bookcases,Sauder Inglewood Library Bookcases,136.784,12639.0
2605,CA-2017-165848,04/06/2017,04/06/2017,Same Day,EN-13780,Edward Nazzal,Consumer,United States,New York City,New York,10035.0,East,FUR-FU-10003878,Furniture,Furnishings,"Linden 10"" Round Wall Clock, Black",61.12,12640.0
2606,CA-2015-112718,16/12/2015,21/12/2015,Standard Class,KN-16450,Kean Nguyen,Corporate,United States,Jacksonville,Florida,32216.0,South,OFF-BI-10000591,Office Supplies,Binders,Avery Binder Labels,1.167,34822.0
2607,CA-2017-154053,04/03/2017,10/03/2017,Standard Class,MG-17890,Michael Granlund,Home Office,United States,San Diego,California,92024.0,West,OFF-AR-10003727,Office Supplies,Art,Berol Giant Pencil Sharpener,16.99,94631.0
2608,CA-2015-127446,25/11/2015,30/11/2015,Standard Class,MC-17590,Matt Collister,Corporate,United States,Arlington,Texas,76017.0,Central,TEC-AC-10001635,Technology,Accessories,KeyTronic KT400U2 - Keyboard - Black,24.672,78625.0
2609,CA-2015-127446,25/11/2015,30/11/2015,Standard Class,MC-17590,Matt Collister,Corporate,United States,Arlington,Texas,76017.0,Central,OFF-LA-10001317,Office Supplies,Labels,Avery 520,2.52,78626.0
2610,CA-2015-127446,25/11/2015,30/11/2015,Standard Class,MC-17590,Matt Collister,Corporate,United States,Arlington,Texas,76017.0,Central,FUR-TA-10000577,Furniture,Tables,Bretford CR4500 Series Slim Rectangular Table,1218.735,78627.0
2611,CA-2015-127446,25/11/2015,30/11/2015,Standard Class,MC-17590,Matt Collister,Corporate,United States,Arlington,Texas,76017.0,Central,OFF-LA-10000248,Office Supplies,Labels,Avery 52,5.904,78628.0
2612,CA-2015-127446,25/11/2015,30/11/2015,Standard Class,MC-17590,Matt Collister,Corporate,United States,Arlington,Texas,76017.0,Central,OFF-PA-10000955,Office Supplies,Paper,Southworth 25% Cotton Granite Paper & Envelopes,15.696,78629.0
2613,CA-2015-127446,25/11/2015,30/11/2015,Standard Class,MC-17590,Matt Collister,Corporate,United States,Arlington,Texas,76017.0,Central,FUR-FU-10000221,Furniture,Furnishings,"Master Caster Door Stop, Brown",6.096,78630.0
2614,CA-2017-137204,28/04/2017,05/05/2017,Standard Class,BO-11350,Bill Overfelt,Corporate,United States,Los Angeles,California,90045.0,West,FUR-CH-10002304,Furniture,Chairs,"Global Stack Chair without Arms, Black",41.568,92659.0
2615,CA-2015-147298,26/04/2015,03/05/2015,Standard Class,AG-10300,Aleksandra Gannaway,Corporate,United States,Los Angeles,California,90049.0,West,FUR-CH-10004886,Furniture,Chairs,Bevis Steel Folding Chairs,230.28,92664.0
2616,CA-2015-147298,26/04/2015,03/05/2015,Standard Class,AG-10300,Aleksandra Gannaway,Corporate,United States,Los Angeles,California,90049.0,West,OFF-BI-10001525,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Executive Red",18.288,92665.0
2617,CA-2018-147942,01/04/2018,05/04/2018,Standard Class,MS-17365,Maribeth Schnelling,Consumer,United States,San Francisco,California,94110.0,West,OFF-LA-10003663,Office Supplies,Labels,Avery 498,5.78,96727.0
2618,CA-2018-147942,01/04/2018,05/04/2018,Standard Class,MS-17365,Maribeth Schnelling,Consumer,United States,San Francisco,California,94110.0,West,OFF-BI-10001294,Office Supplies,Binders,Fellowes Binding Cases,121.68,96728.0
2619,CA-2018-115931,22/12/2018,26/12/2018,Standard Class,JM-15655,Jim Mitchum,Corporate,United States,Carlsbad,New Mexico,88220.0,West,OFF-AR-10000369,Office Supplies,Art,Design Ebony Sketching Pencil,4.17,90839.0
2620,CA-2018-115931,22/12/2018,26/12/2018,Standard Class,JM-15655,Jim Mitchum,Corporate,United States,Carlsbad,New Mexico,88220.0,West,TEC-PH-10001300,Technology,Phones,"iKross Bluetooth Portable Keyboard + Cell Phone Stand Holder + Brush for Apple iPhone 5S 5C 5, 4S 4",67.04,90840.0
2621,CA-2018-115931,22/12/2018,26/12/2018,Standard Class,JM-15655,Jim Mitchum,Corporate,United States,Carlsbad,New Mexico,88220.0,West,OFF-ST-10000876,Office Supplies,Storage,Eldon Simplefile Box Office,37.32,90841.0
2622,CA-2018-115931,22/12/2018,26/12/2018,Standard Class,JM-15655,Jim Mitchum,Corporate,United States,Carlsbad,New Mexico,88220.0,West,OFF-LA-10001404,Office Supplies,Labels,Avery 517,18.45,90842.0
2623,CA-2015-164861,03/12/2015,06/12/2015,Second Class,MC-17635,Matthew Clasen,Corporate,United States,Saint Louis,Missouri,63116.0,Central,OFF-PA-10001972,Office Supplies,Paper,Xerox 214,25.92,65739.0
2624,CA-2018-127180,22/10/2018,24/10/2018,First Class,TA-21385,Tom Ashbrook,Home Office,United States,New York City,New York,10024.0,East,TEC-CO-10004722,Technology,Copiers,Canon imageCLASS 2200 Advanced Copier,11199.968,12648.0
2625,CA-2018-127180,22/10/2018,24/10/2018,First Class,TA-21385,Tom Ashbrook,Home Office,United States,New York City,New York,10024.0,East,TEC-PH-10001494,Technology,Phones,Polycom CX600 IP Phone VoIP phone,2399.6,12649.0
2626,CA-2018-127180,22/10/2018,24/10/2018,First Class,TA-21385,Tom Ashbrook,Home Office,United States,New York City,New York,10024.0,East,OFF-EN-10002500,Office Supplies,Envelopes,Globe Weis Peel & Seel First Class Envelopes,63.9,12650.0
2627,CA-2018-127180,22/10/2018,24/10/2018,First Class,TA-21385,Tom Ashbrook,Home Office,United States,New York City,New York,10024.0,East,TEC-PH-10003800,Technology,Phones,i.Sound Portable Power - 8000 mAh,52.99,12651.0
2628,US-2018-165344,13/11/2018,15/11/2018,First Class,SB-20290,Sean Braxton,Corporate,United States,Springfield,Ohio,45503.0,East,TEC-AC-10002399,Technology,Accessories,SanDisk Cruzer 32 GB USB Flash Drive,60.864,48131.0
2629,US-2018-165344,13/11/2018,15/11/2018,First Class,SB-20290,Sean Braxton,Corporate,United States,Springfield,Ohio,45503.0,East,TEC-MA-10002210,Technology,Machines,Epson TM-T88V Direct Thermal Printer - Monochrome - Desktop,652.995,48132.0
2630,US-2018-165344,13/11/2018,15/11/2018,First Class,SB-20290,Sean Braxton,Corporate,United States,Springfield,Ohio,45503.0,East,OFF-BI-10003196,Office Supplies,Binders,Accohide Poly Flexible Ring Binders,11.22,48133.0
2631,CA-2016-168186,10/09/2016,15/09/2016,Standard Class,AB-10150,Aimee Bixby,Consumer,United States,Tulsa,Oklahoma,74133.0,Central,OFF-PA-10000477,Office Supplies,Paper,Xerox 1952,14.94,76764.0
2632,US-2018-110604,15/05/2018,20/05/2018,Standard Class,JF-15295,Jason Fortune-,Consumer,United States,Seattle,Washington,98103.0,West,FUR-FU-10000076,Furniture,Furnishings,24-Hour Round Wall Clock,39.96,100735.0
2633,US-2018-110604,15/05/2018,20/05/2018,Standard Class,JF-15295,Jason Fortune-,Consumer,United States,Seattle,Washington,98103.0,West,FUR-CH-10002017,Furniture,Chairs,SAFCO Optional Arm Kit for Workspace Cribbage Stacking Chair,42.624,100736.0
2634,US-2018-110604,15/05/2018,20/05/2018,Standard Class,JF-15295,Jason Fortune-,Consumer,United States,Seattle,Washington,98103.0,West,FUR-CH-10004287,Furniture,Chairs,SAFCO Arco Folding Chair,220.96,100737.0
2635,CA-2016-116750,05/07/2016,10/07/2016,Second Class,BF-10975,Barbara Fisher,Corporate,United States,Fayetteville,North Carolina,28314.0,South,FUR-FU-10003829,Furniture,Furnishings,Stackable Trays,4.928,30949.0
2636,CA-2016-116750,05/07/2016,10/07/2016,Second Class,BF-10975,Barbara Fisher,Corporate,United States,Fayetteville,North Carolina,28314.0,South,OFF-BI-10004728,Office Supplies,Binders,Wilson Jones Turn Tabs Binder Tool for Ring Binders,7.23,30950.0
2637,CA-2016-162369,15/08/2016,19/08/2016,Standard Class,TT-21265,Tim Taslimi,Corporate,United States,Los Angeles,California,90045.0,West,OFF-ST-10000046,Office Supplies,Storage,Fellowes Super Stor/Drawer Files,323.1,92682.0
2638,CA-2018-108441,12/06/2018,18/06/2018,Standard Class,SB-20170,Sarah Bern,Consumer,United States,New York City,New York,10035.0,East,OFF-PA-10000697,Office Supplies,Paper,"TOPS Voice Message Log Book, Flash Format",19.04,12673.0
2639,CA-2018-108441,12/06/2018,18/06/2018,Standard Class,SB-20170,Sarah Bern,Consumer,United States,New York City,New York,10035.0,East,OFF-BI-10000848,Office Supplies,Binders,Angle-D Ring Binders,13.128,12674.0
2640,CA-2018-108441,12/06/2018,18/06/2018,Standard Class,SB-20170,Sarah Bern,Consumer,United States,New York City,New York,10035.0,East,OFF-AR-10004691,Office Supplies,Art,Boston 1730 StandUp Electric Pencil Sharpener,64.14,12675.0
2641,CA-2018-108441,12/06/2018,18/06/2018,Standard Class,SB-20170,Sarah Bern,Consumer,United States,New York City,New York,10035.0,East,FUR-CH-10000595,Furniture,Chairs,Safco Contoured Stacking Chairs,858.24,12676.0
2642,CA-2016-169740,20/02/2016,25/02/2016,Standard Class,LM-17065,Liz MacKendrick,Consumer,United States,Hot Springs,Arkansas,71901.0,South,TEC-AC-10000927,Technology,Accessories,Anker Ultrathin Bluetooth Wireless Keyboard Aluminum Cover with Stand,29.99,74543.0
2643,CA-2017-124051,29/12/2017,30/12/2017,First Class,KA-16525,Kelly Andreada,Consumer,United States,Aurora,Illinois,60505.0,Central,OFF-PA-10001289,Office Supplies,Paper,White Computer Printout Paper by Universal,186.048,63148.0
2644,CA-2017-149111,17/04/2017,21/04/2017,Second Class,BF-11170,Ben Ferrer,Home Office,United States,Raleigh,North Carolina,27604.0,South,TEC-PH-10003092,Technology,Phones,Motorola L804,36.792,30248.0
